song_title,artist,나이,성별,장르,분위기,인원수,상황
여기 적어줘 (Feat. pH-1),청하,20대 30대,여,발라드,애절한,듀엣,감성충전
여기서,서지오,20대 30대,남,발라드,애절한,혼자,감성충전
여름깃,새소년,20대 30대,남,발라드,애절한,혼자,감성충전
여름도둑,달담,20대 30대,남,발라드,애절한,혼자,감성충전
여름아! 부탁해,인디고,20대 30대,남,발라드,애절한,혼자,감성충전
여름이 들려 (Summer Comes),오마이걸 (OH MY GIRL),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
여름이야기 (Original ver.),DJ DOC,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
여름이었다,H1-KEY (하이키),20대 30대,남,발라드,애절한,혼자,감성충전
여백,정동원 (JD1),40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
여보,손빈아,20대 30대,남,발라드,애절한,혼자,감성충전
여성시대,씨야&다비치&티아라 (T-ara),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
여수 밤바다,버스커 버스커,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
여우야(女雨夜),더 클래식,20대 30대,남,발라드,애절한,혼자,감성충전
여인의 향기,씨야,10대 20대,여,댄스,신나는,그룹,분위기 띄우기
"여자는 말 못하고, 남자는 모르는 것들",정동하,20대 30대,남,발라드,애절한,혼자,감성충전
여자여자해,봄이,20대 30대,남,발라드,애절한,혼자,감성충전
여자친구가 생겼으면 좋겠다 (Feat. 쇼코),소심한 오빠들,20대 30대,남,발라드,애절한,듀엣,감성충전
여전히,김이음,20대 30대,남,발라드,애절한,혼자,감성충전
여전히 아늑해 (Prod.by 성시경) (Still),규현 (KYUHYUN),20대 30대,남,발라드,애절한,혼자,감성충전
여전히 아름다운지 (feat. 김연우),토이,20대 30대,남,발라드,애절한,듀엣,감성충전
여행,볼빨간사춘기,10대 20대,여,댄스,신나는,그룹,분위기 띄우기
여행을 떠나요,이승기,20대 30대,남,발라드,애절한,혼자,감성충전
여행을 떠나요,조용필,20대 30대,남,발라드,애절한,혼자,감성충전
연(捐),빅마마 (Big Mama),20대 30대,여,발라드,애절한,그룹,감성충전
연결고리 (feat. MC Meta),일리네어 레코즈,20대 30대,남,발라드,애절한,듀엣,감성충전
연결고리#힙합,BOBBY,20대 30대,남,발라드,애절한,혼자,감성충전
연애는 어떻게 하는 거였더라,요조,20대 30대,남,발라드,애절한,혼자,감성충전
연예인,싸이 (PSY),20대 30대,남,발라드,애절한,혼자,감성충전
연인,김연우,20대 30대,남,발라드,애절한,혼자,감성충전
연정,주현미,40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
연포 아가씨,김용빈,20대 30대,남,발라드,애절한,혼자,감성충전
열기구,SURL (설),20대 30대,남,발라드,애절한,혼자,감성충전
열애,윤시내,20대 30대,남,발라드,애절한,혼자,감성충전
열애중,벤,20대 30대,여,발라드,애절한,혼자,감성충전
열일곱 그리고 스물넷,봄여름가을겨울,20대 30대,남,발라드,애절한,혼자,감성충전
영영,김용빈,20대 30대,남,발라드,애절한,혼자,감성충전
영영,스웨덴세탁소,20대 30대,남,발라드,애절한,혼자,감성충전
영웅 (英雄; Kick It),NCT 127,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
영원,최진영 [SKY],20대 30대,남,발라드,애절한,혼자,감성충전
영원은 그렇듯,리도어 (Redoor),20대 30대,남,발라드,애절한,혼자,감성충전
영원처럼 안아줘 (with 카더가든),프롬 (Fromm),20대 30대,남,발라드,애절한,듀엣,감성충전
영원할 것 같던 (Feat. Kid Wine),경제환,20대 30대,남,발라드,애절한,듀엣,감성충전
영원해,도경수(D.O.),20대 30대,남,발라드,애절한,혼자,감성충전
영화 속에 나오는 주인공처럼,펀치 (Punch),20대 30대,여,발라드,애절한,혼자,감성충전
영화 한 편,간미연,20대 30대,남,발라드,애절한,혼자,감성충전
영화 한 편 찍자,페노메코 (PENOMECO),20대 30대,남,발라드,애절한,혼자,감성충전
영화관,Zion.T,20대 30대,남,R&B,달달,혼자,데이트
영화나 볼래? (Feat. FYVE),Kinn (킨),20대 30대,남,발라드,애절한,듀엣,감성충전
예뻐요 (feat. Jayci yucca(제이씨 유카)),그리즐리(Grizzly),20대 30대,남,발라드,애절한,듀엣,감성충전
예뻤어,DAY6 (데이식스),10대 20대,남,댄스,신나는,그룹,분위기 띄우기
예쁘잖아,기리보이,10대 20대,남,힙합,신나는,혼자,분위기 띄우기
예쁜 나이 25살,송지은,20대 30대,남,발라드,애절한,혼자,감성충전
예술이야,싸이 (PSY),20대 30대,남,발라드,애절한,혼자,감성충전
옛 사랑,이문세,20대 30대,남,발라드,달달,혼자,데이트
옛 친구에게,여행스케치,20대 30대,남,발라드,애절한,혼자,감성충전
오늘 밤에,홍진영,40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
오늘 서울은 하루종일 맑음 (Vocal By 윤하),토이,20대 30대,남,발라드,애절한,혼자,감성충전
오늘 처음 봤지만 (feat. Gist),TimeFeveR (타임피버),20대 30대,남,발라드,애절한,듀엣,감성충전
오늘 취하면 (FEAT.창모) (PROD. SUGA),수란 (SURAN),20대 30대,여,발라드,애절한,듀엣,감성충전
오늘 하루만,헨리 (HENRY),20대 30대,남,발라드,애절한,혼자,감성충전
오늘 하루만 나와 걸어줄래요,파랑망또,20대 30대,남,발라드,애절한,혼자,감성충전
오늘 헤어졌어요,윤하,20대 30대,여,발라드,애절한,혼자,감성충전
오늘같은 날 (FOR THE NIGHT),애즈원,20대 30대,남,발라드,애절한,혼자,감성충전
오늘도 빛나는 너에게,박민혜 (빅마마),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),20대 30대,남,발라드,애절한,듀엣,감성충전
오늘만 I LOVE YOU,BOYNEXTDOOR,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
오늘만 걷자,바닐라 어쿠스틱,20대 30대,남,발라드,애절한,혼자,감성충전
오늘밤도,펀치 (Punch),20대 30대,여,발라드,애절한,혼자,감성충전
오늘부터 우리는 (ME GUSTAS TU),여자친구 (GFRIEND),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
오늘은 가지마,벤,20대 30대,여,발라드,애절한,혼자,감성충전
오늘을 보낸다,이설아,20대 30대,남,발라드,애절한,혼자,감성충전
오동잎,최헌,20대 30대,남,발라드,애절한,혼자,감성충전
오라버니,금잔디,20대 30대,남,발라드,애절한,혼자,감성충전
오래된 노래,스탠딩 에그,20대 30대,남,발라드,애절한,혼자,감성충전
오랜 날 오랜 밤,AKMU (악뮤),20대 30대,남/여,발라드,애절한,그룹,감성충전
오롯이,헤이즈 (Heize),20대 30대,여,R&B,달달,혼자,데이트
오류,구원찬,20대 30대,남,발라드,애절한,혼자,감성충전
오르골,다비치,10대 20대,여,댄스,신나는,그룹,분위기 띄우기
오르골 (Life Is Still Going On),NCT DREAM,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
오르막길,윤종신,20대 30대,남,발라드,애절한,혼자,감성충전
오르막길,정인&윤종신,20대 30대,남,발라드,애절한,듀엣,감성충전
오묘해,휘인 (Whee In),20대 30대,여,발라드,애절한,혼자,감성충전
오빠,왁스,20대 30대,여,발라드,애절한,혼자,감성충전
오빠 힘내요,김종민,20대 30대,남,발라드,애절한,혼자,감성충전
오빠가 돌아왔다,황영웅,20대 30대,남,발라드,애절한,혼자,감성충전
오빠만 믿어,박현빈,40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
오빠야,신현희와김루트,20대 30대,남,발라드,애절한,혼자,감성충전
오직 너만,김범수,20대 30대,남,발라드,애절한,혼자,감성충전
오직 하나뿐인 그대,심신,20대 30대,남,발라드,애절한,혼자,감성충전
옥경이,태진아,40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
옥탑방 (Rooftop),엔플라잉 (N.Flying),20대 30대,남,락,신나는,그룹,분위기 띄우기
온기,임영웅,30대 40대 50대+,여,트로트,달달,혼자,감성충전
올래,장윤정,40대 50대+,여,트로트,신나는,혼자,분위기 띄우기
와,이정현,20대 30대,남,발라드,애절한,혼자,감성충전
와르르 ♥,Colde (콜드),20대 30대,남,R&B,달달,혼자,데이트
와인,김경호,20대 30대,남,락,신나는,혼자,분위기 띄우기
완벽해,소유 (SOYOU),20대 30대,남,발라드,애절한,혼자,감성충전
왔다야,강혜연,20대 30대,남,발라드,애절한,혼자,감성충전
왜 사랑은 이렇게 아픔만 주고 (N번째 연애 X 백지영),백지영,20대 30대,여,발라드,달달,혼자,데이트
왜 이러니,티아라 (T-ara),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
왜 하늘은...,이지훈,20대 30대,남,락,신나는,혼자,분위기 띄우기
왜불러,디바,20대 30대,남,발라드,애절한,혼자,감성충전
외워둘게요,임한별,20대 30대,남,발라드,애절한,혼자,감성충전
외톨이,아웃사이더,10대 20대,남,힙합,신나는,혼자,분위기 띄우기
외톨이야,CNBLUE (씨엔블루),20대 30대,남,락,신나는,그룹,분위기 띄우기
왼손잡이,패닉,20대 30대,남,발라드,애절한,혼자,감성충전
요즘 너는,이현우,20대 30대,남,발라드,애절한,혼자,감성충전
요즘 우리는,코코,20대 30대,남,발라드,애절한,혼자,감성충전
요즘여자 요즘남자,현숙,20대 30대,남,발라드,애절한,혼자,감성충전
욕심쟁이,김동률,20대 30대,남,발라드,애절한,혼자,감성충전
우는 법을 잊어버렸나요,이해리,20대 30대,남,발라드,애절한,혼자,감성충전
우리 같이해요,1999 대한민국,20대 30대,남,발라드,애절한,혼자,감성충전
우리 결혼해요,소심한 오빠들,20대 30대,남,발라드,달달,혼자,데이트
우리 꿈의 요람,김준서,20대 30대,남,발라드,애절한,혼자,감성충전
우리 둘만 아는,윤건,20대 30대,남,발라드,애절한,혼자,감성충전
우리 마지막이라면,루나 (LUNA),20대 30대,남,발라드,애절한,혼자,감성충전
우리 사랑 이대로 (duet with 이혜진),주영훈,20대 30대,남,발라드,달달,듀엣,데이트
우리 사랑하게 됐어요.,조권,20대 30대,남,발라드,달달,혼자,데이트
우리 사랑했잖아,티아라 With 다비치,10대 20대,여,댄스,신나는,그룹,분위기 띄우기
우리 앞의 생이 끝나갈때,무한궤도,20대 30대,남,발라드,애절한,혼자,감성충전
우리 엄마,DOKO (도코),20대 30대,남,발라드,애절한,혼자,감성충전
우리 왜 헤어져야 해,신예영,20대 30대,남,발라드,애절한,혼자,감성충전
우리 이렇게 헤어지기로 해,정준일,20대 30대,남,발라드,애절한,혼자,감성충전
우리 이제 연인인가요 (with 죠지),윤종신,20대 30대,남,발라드,애절한,듀엣,감성충전
우리 인생길,원앙새,20대 30대,남,발라드,애절한,혼자,감성충전
우리 처음 만났을 때,굿나잇스탠드,20대 30대,남,발라드,애절한,혼자,감성충전
우리가 늘 안녕을 말하던,해서웨이 (hathaw9y),20대 30대,남,발라드,애절한,혼자,감성충전
우리가 왜 그래요.,김경록,20대 30대,남,발라드,애절한,혼자,감성충전
우리가 헤어져야 했던 이유,비비 (BIBI),20대 30대,여,R&B,달달,혼자,데이트
우리가 헤어진 진짜 이유,윤하,20대 30대,여,발라드,애절한,혼자,감성충전
우리는 매일 이별을 향해 걸어가지,소유 (SOYOU),20대 30대,남,발라드,우울한,혼자,감성충전
우리도 접시를 깨뜨리자,김국환,20대 30대,남,발라드,애절한,혼자,감성충전
우리들의 블루스,임영웅,30대 40대 50대+,여,트로트,달달,혼자,감성충전
우리들의 순간,브라운 아이드 소울,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
우리들의 천국,터보,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
우리사랑은반복되는계절,현서 (HYUN SEO),20대 30대,남,발라드,달달,혼자,데이트
우리에게 안녕,임영웅,30대 40대 50대+,여,트로트,달달,혼자,감성충전
우리의 다정한 계절 속에 (Season of Memories),여자친구 (GFRIEND),10대 20대,여,댄스,신나는,그룹,분위기 띄우기
우리의 밤,#안녕,20대 30대,남,발라드,애절한,혼자,감성충전
우리의 밤을 외워요,카더가든,20대 30대,남,발라드,애절한,혼자,감성충전
우리의 방식,권진아,20대 30대,여,발라드,애절한,혼자,감성충전
우리의 새벽은 낮보다 뜨겁다,세븐틴 (SEVENTEEN),10대 20대,남,댄스,신나는,그룹,분위기 띄우기
우리집,2PM,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
우리집을 못 찾겠군요 (FEAT. 볼빨간사춘기),매드 클라운 (Mad Clown),10대 20대,남,힙합,신나는,듀엣,분위기 띄우기
우린 그렇게 사랑해서,강민경&잔나비 최정훈,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
우린 그저 빛을 따라,Low Hanging Fruits,20대 30대,남,발라드,애절한,혼자,감성충전
우린 알아,정키 (Jung Key),20대 30대,남,발라드,애절한,혼자,감성충전
우린 어디에나,CHEEZE (치즈),20대 30대,남,발라드,애절한,혼자,감성충전
우린 친구가 될 수 없어,브라이언,20대 30대,남,발라드,애절한,혼자,감성충전
우린 한 편의 소설로 남겠죠 (이별소설),범진,20대 30대,남,발라드,우울한,혼자,감성충전
우산,윤하,20대 30대,여,발라드,애절한,혼자,감성충전
우산 (feat. 윤하),에픽하이 (EPIK HIGH),10대 20대,남,댄스,신나는,그룹,분위기 띄우기
우수,손빈아,20대 30대,남,발라드,애절한,혼자,감성충전
우연,NAEWON,20대 30대,남,발라드,애절한,혼자,감성충전
우연히,우연이,20대 30대,남,발라드,애절한,혼자,감성충전
우연히 널 마주쳤던 그날 그 버스 안에서,시즈더데이 (seizetheday),20대 30대,남,발라드,애절한,혼자,감성충전
우연히 봄,유주 (YUJU),20대 30대,남,발라드,달달,혼자,데이트
우울증,데일리랩 (dailylab),20대 30대,남,발라드,애절한,혼자,감성충전
우울한 날들에 최선을 다해줘,안녕하신가영,20대 30대,남,발라드,애절한,혼자,감성충전
우울한 편지,유재하,20대 30대,남,발라드,애절한,혼자,감성충전
우주를 줄게,볼빨간사춘기,10대 20대,여,댄스,신나는,그룹,분위기 띄우기
운명,여행스케치,20대 30대,남,발라드,애절한,혼자,감성충전
운명,쿨,10대 20대,남,댄스,신나는,그룹,분위기 띄우기
운명 (2025),이이경,20대 30대,남,발라드,애절한,혼자,감성충전
울고 넘는 박달재,박재홍,20대 30대,남,발라드,애절한,혼자,감성충전
울고 싶지 않아,세븐틴 (SEVENTEEN),10대 20대,남,댄스,신나는,그룹,분위기 띄우기
울다 걷다 뛰다,맨디 (Mandy),20대 30대,남,발라드,애절한,혼자,감성충전
울어서 미안,로코베리,20대 30대,남,발라드,애절한,혼자,감성충전
울컥,알리 (ALi),20대 30대,여,발라드,애절한,혼자,감성충전
